Transaction ID,Date,Time,Product ID,Customer ID,Quantity,Price (Rupees)
TRANS-03564,07-05-2022,13:57:13,PROD-070,11088,5,125
TRANS-01603,03-07-2020,21:42:11,PROD-127,11089,20,400
TRANS-03594,17-05-2022,09:35:56,PROD-054,11089,16,800
TRANS-03595,17-05-2022,00:55:35,PROD-149,11095,20,800
TRANS-03255,18-01-2022,09:01:49,PROD-124,11100,2,80
TRANS-04222,05-12-2022,07:16:02,PROD-059,11108,15,1800
TRANS-04341,18-01-2023,08:25:20,PROD-049,11109,19,475
TRANS-00839,23-10-2019,05:07:53,PROD-090,11110,1,10
TRANS-02830,05-09-2021,10:27:34,PROD-051,11110,1,20
TRANS-01249,03-03-2020,06:33:29,PROD-086,11112,6,60
TRANS-01099,14-01-2020,08:16:26,PROD-007,11113,17,2550
TRANS-03525,24-04-2022,22:31:18,PROD-040,11115,7,245
TRANS-04062,14-10-2022,09:40:19,PROD-040,11115,5,175
TRANS-03506,18-04-2022,18:48:25,PROD-105,11122,13,780
TRANS-02632,25-06-2021,19:21:59,PROD-139,11125,10,250
TRANS-00584,04-08-2019,19:37:59,PROD-092,11126,13,325
TRANS-01764,30-08-2020,03:56:26,PROD-034,11130,18,270
TRANS-03760,11-07-2022,14:34:27,PROD-111,11133,14,2520
TRANS-01617,07-07-2020,23:30:02,PROD-136,11134,5,125
TRANS-01768,31-08-2020,02:47:13,PROD-145,11137,19,285
TRANS-04617,24-04-2023,21:41:14,PROD-055,11139,10,200
TRANS-04693,21-05-2023,01:27:35,PROD-148,11151,14,490
TRANS-01738,22-08-2020,18:01:19,PROD-012,11154,16,320
TRANS-00014,05-01-2019,16:47:10,PROD-152,11156,17,1020
TRANS-04561,04-04-2023,23:02:04,PROD-118,11157,13,2600
TRANS-00542,19-07-2019,19:55:23,PROD-058,11161,11,330
TRANS-01804,10-09-2020,07:26:04,PROD-109,11163,7,1050
TRANS-00738,19-09-2019,05:57:33,PROD-036,11169,11,220
TRANS-01596,02-07-2020,12:31:59,PROD-132,11177,10,200
TRANS-04176,19-11-2022,15:05:37,PROD-125,11179,9,270
TRANS-00038,14-01-2019,10:54:03,PROD-018,11180,12,720
TRANS-02140,07-01-2021,19:05:58,PROD-133,11182,5,225
TRANS-03432,22-03-2022,04:44:50,PROD-029,11182,7,490
TRANS-01851,29-09-2020,04:56:29,PROD-047,11189,7,175
TRANS-04926,09-08-2023,19:50:43,PROD-116,11194,10,80
TRANS-01817,18-09-2020,15:50:37,PROD-093,11196,2,20
TRANS-01589,01-07-2020,03:50:22,PROD-062,11197,12,300
TRANS-04900,31-07-2023,02:22:46,PROD-132,11197,2,40
TRANS-00261,31-03-2019,10:42:36,PROD-109,11202,7,1050
TRANS-01903,15-10-2020,10:21:58,PROD-118,11202,20,4000
TRANS-03045,14-11-2021,12:05:11,PROD-070,11204,3,75
TRANS-01769,31-08-2020,15:38:56,PROD-026,11210,13,130
TRANS-01775,02-09-2020,21:33:37,PROD-089,11211,8,120
TRANS-04602,20-04-2023,10:12:04,PROD-107,11215,18,1350
TRANS-01774,01-09-2020,23:32:22,PROD-072,11221,16,240
TRANS-02892,24-09-2021,06:53:54,PROD-002,11224,12,360
TRANS-02521,21-05-2021,02:25:14,PROD-125,11232,6,180
TRANS-02450,26-04-2021,19:52:50,PROD-086,11238,5,50
TRANS-03614,24-05-2022,08:12:23,PROD-036,11239,2,40
TRANS-02746,04-08-2021,09:41:02,PROD-064,11241,11,110
TRANS-03352,23-02-2022,14:32:18,PROD-133,11242,4,180
TRANS-03590,15-05-2022,11:28:29,PROD-118,11245,12,2400
TRANS-04394,07-02-2023,04:38:03,PROD-048,11249,19,3800
TRANS-03199,01-01-2022,14:43:03,PROD-018,11254,9,540
TRANS-01981,12-11-2020,08:32:36,PROD-086,11256,8,80
TRANS-04055,11-10-2022,09:59:55,PROD-079,11258,12,240
TRANS-02316,11-03-2021,03:00:23,PROD-010,11267,9,900
TRANS-04508,14-03-2023,19:57:59,PROD-134,11270,15,525
TRANS-00863,31-10-2019,02:01:12,PROD-009,11278,7,140
TRANS-00477,21-06-2019,23:09:53,PROD-084,11279,11,110
TRANS-01646,16-07-2020,14:33:32,PROD-020,11283,10,100
TRANS-00517,06-07-2019,08:59:02,PROD-137,11288,18,1440
TRANS-01921,20-10-2020,03:24:10,PROD-152,11291,11,660
TRANS-00328,26-04-2019,10:13:19,PROD-092,11294,13,325
TRANS-04807,28-06-2023,03:26:11,PROD-085,11294,17,255
TRANS-00931,27-11-2019,08:48:16,PROD-033,11298,15,150
TRANS-03460,28-03-2022,21:19:57,PROD-104,11300,14,140
TRANS-01737,22-08-2020,18:49:56,PROD-069,11305,13,1300
TRANS-04041,07-10-2022,07:11:32,PROD-048,11317,11,2200
TRANS-01910,18-10-2020,18:52:35,PROD-122,11326,5,50
TRANS-04957,21-08-2023,07:57:27,PROD-019,11329,5,600
TRANS-04725,02-06-2023,15:13:16,PROD-045,11331,3,150
TRANS-01549,18-06-2020,23:36:30,PROD-011,11332,19,570
TRANS-01926,21-10-2020,18:12:19,PROD-146,11332,20,500
TRANS-01466,19-05-2020,19:48:31,PROD-111,11334,10,1800
TRANS-02959,17-10-2021,22:35:22,PROD-045,11334,16,800
TRANS-04878,23-07-2023,16:52:29,PROD-016,11340,15,375
TRANS-04422,16-02-2023,12:25:49,PROD-006,11345,8,40
TRANS-01996,17-11-2020,16:18:56,PROD-047,11347,15,375
TRANS-00418,28-05-2019,11:26:10,PROD-069,11348,4,400
TRANS-00276,05-04-2019,03:45:30,PROD-049,11350,1,25
TRANS-02595,13-06-2021,04:55:04,PROD-101,11353,17,510
TRANS-02309,08-03-2021,02:48:12,PROD-005,11356,15,150
TRANS-01025,22-12-2019,07:56:27,PROD-025,11357,14,700
TRANS-01258,06-03-2020,13:51:39,PROD-059,11360,20,2400
TRANS-01319,28-03-2020,04:36:25,PROD-046,11360,9,90
TRANS-00846,27-10-2019,00:45:50,PROD-100,11362,1,40
TRANS-03987,19-09-2022,05:00:50,PROD-019,11366,13,1560
TRANS-00050,17-01-2019,04:39:02,PROD-008,11367,3,180
TRANS-03294,01-02-2022,07:18:12,PROD-013,11367,7,490
TRANS-04743,09-06-2023,23:26:39,PROD-122,11367,4,40
TRANS-03452,26-03-2022,14:25:08,PROD-093,11372,9,90
TRANS-04841,07-07-2023,07:23:44,PROD-141,11373,12,2160
TRANS-00566,29-07-2019,16:47:18,PROD-049,11374,5,125
TRANS-03662,08-06-2022,14:36:43,PROD-083,11375,18,360
TRANS-01201,17-02-2020,03:10:49,PROD-154,11377,7,175
TRANS-03960,11-09-2022,08:51:10,PROD-145,11377,20,300
TRANS-00387,15-05-2019,06:34:05,PROD-048,11380,15,3000
TRANS-02133,06-01-2021,01:00:36,PROD-116,11381,15,120
TRANS-04052,10-10-2022,02:37:10,PROD-066,11381,6,180
TRANS-03817,03-08-2022,00:17:21,PROD-132,11384,17,340
TRANS-00722,17-09-2019,15:40:20,PROD-034,11389,5,75
TRANS-04812,29-06-2023,01:07:42,PROD-002,11391,5,150
TRANS-04116,03-11-2022,06:54:50,PROD-130,11392,14,420
TRANS-00814,13-10-2019,09:06:22,PROD-006,11393,8,40
TRANS-01425,03-05-2020,06:31:01,PROD-002,11394,15,450
TRANS-01945,26-10-2020,09:38:55,PROD-085,11395,13,195
TRANS-01462,18-05-2020,18:21:04,PROD-029,11397,1,70
TRANS-04112,01-11-2022,07:12:53,PROD-104,11401,12,120
TRANS-04620,24-04-2023,14:42:17,PROD-102,11401,1,20
TRANS-00062,22-01-2019,11:08:11,PROD-146,11405,9,225
TRANS-04362,27-01-2023,18:33:03,PROD-128,11409,6,360
TRANS-00462,14-06-2019,17:15:16,PROD-036,11410,1,20
TRANS-02249,15-02-2021,07:48:51,PROD-146,11422,9,225
TRANS-03996,22-09-2022,15:38:02,PROD-039,11426,5,50
TRANS-01053,01-01-2020,18:21:11,PROD-019,11428,8,960
TRANS-02855,14-09-2021,07:30:34,PROD-087,11434,3,15
TRANS-03536,28-04-2022,02:49:51,PROD-041,11434,5,25
TRANS-02600,14-06-2021,20:48:11,PROD-137,11437,10,800
TRANS-00677,31-08-2019,18:00:02,PROD-133,11440,5,225
TRANS-01116,18-01-2020,22:01:48,PROD-140,11445,13,1950
TRANS-01758,28-08-2020,21:54:41,PROD-129,11445,14,3500
TRANS-00417,28-05-2019,18:20:18,PROD-001,11448,3,150
TRANS-00789,06-10-2019,16:17:58,PROD-006,11452,8,40
TRANS-04028,02-10-2022,19:58:02,PROD-086,11455,10,100
TRANS-00479,23-06-2019,17:13:14,PROD-086,11458,9,90
TRANS-00405,24-05-2019,14:28:49,PROD-039,11459,17,170
TRANS-01148,01-02-2020,11:48:56,PROD-085,11461,8,120
TRANS-02606,16-06-2021,02:39:38,PROD-129,11462,18,4500
TRANS-04939,14-08-2023,15:33:06,PROD-119,11462,18,720
TRANS-00167,23-02-2019,19:00:03,PROD-113,11463,3,30
TRANS-01409,28-04-2020,06:37:32,PROD-107,11468,16,1200
TRANS-00824,19-10-2019,19:31:22,PROD-079,11469,3,60
TRANS-04599,19-04-2023,08:31:12,PROD-133,11471,7,315
TRANS-00771,30-09-2019,13:11:24,PROD-025,11472,7,350
TRANS-02700,21-07-2021,21:51:47,PROD-025,11472,14,700
TRANS-01172,09-02-2020,14:32:49,PROD-046,11475,12,120
TRANS-04564,05-04-2023,12:13:30,PROD-148,11478,17,595
TRANS-03073,26-11-2021,14:47:04,PROD-072,11479,5,75
TRANS-02659,04-07-2021,06:03:38,PROD-066,11483,5,150
TRANS-03730,28-06-2022,03:06:51,PROD-057,11484,14,350
TRANS-03341,18-02-2022,16:56:52,PROD-132,11490,9,180
TRANS-03514,21-04-2022,10:31:21,PROD-056,11492,20,1400
TRANS-04944,16-08-2023,14:21:13,PROD-111,11493,19,3420
TRANS-02878,19-09-2021,01:35:33,PROD-118,11494,4,800
TRANS-01467,19-05-2020,23:10:13,PROD-079,11496,5,100
TRANS-02083,20-12-2020,19:38:21,PROD-079,11501,6,120
TRANS-03946,09-09-2022,00:48:16,PROD-118,11501,19,3800
TRANS-01958,01-11-2020,15:26:38,PROD-109,11502,15,2250
TRANS-03216,06-01-2022,08:57:58,PROD-137,11511,7,560
TRANS-00443,09-06-2019,02:07:54,PROD-035,11514,11,55
TRANS-00970,06-12-2019,01:37:05,PROD-140,11516,4,600
TRANS-01079,09-01-2020,20:21:01,PROD-067,11523,18,630
TRANS-03592,16-05-2022,08:25:52,PROD-016,11525,3,75
TRANS-02186,24-01-2021,20:00:43,PROD-088,11528,16,480
TRANS-02071,15-12-2020,09:30:39,PROD-110,11529,10,200
TRANS-01566,24-06-2020,16:20:01,PROD-154,11530,10,250
TRANS-01615,07-07-2020,03:53:54,PROD-055,11530,15,300
TRANS-02625,23-06-2021,23:13:33,PROD-126,11534,10,250
TRANS-00589,05-08-2019,14:09:44,PROD-101,11538,5,150
TRANS-03903,25-08-2022,07:07:49,PROD-133,11539,3,135
TRANS-02250,15-02-2021,20:35:22,PROD-153,11542,20,600
TRANS-04815,30-06-2023,16:43:44,PROD-042,11544,13,130
TRANS-01488,26-05-2020,14:07:30,PROD-021,11549,7,700
TRANS-04085,22-10-2022,01:04:54,PROD-112,11553,3,180
TRANS-02534,24-05-2021,12:53:35,PROD-020,11554,16,160
TRANS-04672,14-05-2023,09:40:25,PROD-151,11556,16,1120
TRANS-02347,21-03-2021,18:48:21,PROD-037,11559,16,480
TRANS-02836,07-09-2021,17:03:15,PROD-147,11560,7,140
TRANS-03146,14-12-2021,22:51:53,PROD-111,11560,15,2700
TRANS-04185,22-11-2022,15:22:43,PROD-109,11560,4,600
TRANS-02618,21-06-2021,16:13:21,PROD-069,11565,2,200
TRANS-00289,10-04-2019,19:54:04,PROD-116,11569,5,40
TRANS-01624,09-07-2020,04:37:23,PROD-146,11572,11,275
TRANS-02588,10-06-2021,12:34:23,PROD-107,11574,6,450
TRANS-01855,01-10-2020,19:30:33,PROD-025,11575,9,450
TRANS-00214,17-03-2019,23:03:13,PROD-060,11580,10,1800
TRANS-04971,27-08-2023,15:31:56,PROD-028,11580,5,75
TRANS-04292,29-12-2022,11:46:10,PROD-037,11582,9,270
TRANS-02106,28-12-2020,06:07:47,PROD-130,11586,17,510
TRANS-04382,03-02-2023,15:56:46,PROD-063,11586,5,200
TRANS-00215,17-03-2019,00:34:31,PROD-113,11587,3,30
TRANS-02782,18-08-2021,18:07:44,PROD-086,11588,5,50
TRANS-02684,15-07-2021,18:57:49,PROD-134,11589,4,140
TRANS-01793,06-09-2020,22:24:23,PROD-068,11593,1,50
TRANS-00691,05-09-2019,13:47:34,PROD-115,11594,16,240
TRANS-04927,09-08-2023,11:25:34,PROD-138,11595,10,400
TRANS-02850,12-09-2021,21:03:56,PROD-090,11600,18,180
TRANS-01522,07-06-2020,14:22:11,PROD-046,11602,16,160
TRANS-00639,20-08-2019,08:05:16,PROD-113,11606,7,70
TRANS-02571,04-06-2021,13:11:51,PROD-072,11609,12,180
TRANS-00241,23-03-2019,01:05:30,PROD-128,11611,17,1020
TRANS-04586,13-04-2023,16:21:23,PROD-122,11612,7,70
TRANS-00325,26-04-2019,06:03:11,PROD-142,11618,10,300
TRANS-01806,12-09-2020,19:55:01,PROD-129,11618,5,1250
TRANS-01530,11-06-2020,10:46:24,PROD-117,11619,12,300
TRANS-02297,05-03-2021,13:57:16,PROD-039,11620,14,140
TRANS-04981,30-08-2023,13:00:58,PROD-042,11624,10,100
TRANS-01960,02-11-2020,04:06:44,PROD-097,11630,10,150
TRANS-01970,07-11-2020,12:03:47,PROD-130,11630,12,360
TRANS-03735,30-06-2022,12:59:06,PROD-006,11630,8,40
TRANS-04293,30-12-2022,15:42:16,PROD-119,11632,8,320
TRANS-04470,03-03-2023,16:00:37,PROD-013,11634,11,770
TRANS-00842,24-10-2019,14:08:16,PROD-038,11638,3,75
TRANS-00899,15-11-2019,14:09:36,PROD-089,11646,2,30
TRANS-04678,16-05-2023,09:18:25,PROD-059,11650,6,720
TRANS-02567,03-06-2021,01:07:01,PROD-008,11652,6,360
TRANS-02663,05-07-2021,11:21:34,PROD-124,11652,15,600
TRANS-02849,11-09-2021,18:43:17,PROD-045,11652,20,1000
TRANS-04483,07-03-2023,02:47:09,PROD-137,11656,20,1600
TRANS-00067,24-01-2019,15:06:16,PROD-015,11664,14,1120
TRANS-00682,01-09-2019,09:06:03,PROD-074,11664,8,240
TRANS-00002,01-01-2019,22:32:41,PROD-093,11671,20,200
TRANS-00493,28-06-2019,17:44:05,PROD-117,11671,1,25
TRANS-00103,05-02-2019,21:02:44,PROD-104,11672,10,100
TRANS-01756,27-08-2020,23:12:57,PROD-008,11673,1,60
TRANS-03050,17-11-2021,18:38:18,PROD-048,11675,20,4000
TRANS-01174,09-02-2020,09:59:52,PROD-130,11676,10,300
TRANS-03447,25-03-2022,12:25:20,PROD-039,11683,9,90
TRANS-04363,27-01-2023,20:52:51,PROD-152,11688,6,360
TRANS-02676,11-07-2021,07:02:59,PROD-046,11689,19,190
TRANS-03994,21-09-2022,21:05:55,PROD-064,11690,10,100
TRANS-03204,04-01-2022,14:28:40,PROD-050,11692,19,285
TRANS-01159,06-02-2020,17:53:06,PROD-106,11694,13,650
TRANS-00546,21-07-2019,10:17:56,PROD-105,11695,1,60
TRANS-00958,03-12-2019,20:04:21,PROD-069,11695,4,400
TRANS-01102,14-01-2020,08:49:17,PROD-147,11703,20,400
TRANS-00441,07-06-2019,19:08:27,PROD-046,11706,12,120
TRANS-00524,12-07-2019,18:08:54,PROD-109,11707,5,750
TRANS-02375,30-03-2021,06:59:36,PROD-109,11707,14,2100
TRANS-04429,17-02-2023,11:22:05,PROD-031,11716,6,240
TRANS-04682,17-05-2023,18:03:59,PROD-014,11721,20,800
TRANS-03526,24-04-2022,05:04:52,PROD-133,11723,14,630
TRANS-02896,24-09-2021,01:27:32,PROD-055,11725,7,140
TRANS-00505,03-07-2019,03:17:38,PROD-042,11728,5,50
TRANS-03470,02-04-2022,15:09:48,PROD-141,11730,13,2340
TRANS-04271,21-12-2022,15:52:50,PROD-066,11736,14,420
TRANS-01205,18-02-2020,19:47:27,PROD-129,11740,10,2500
TRANS-00901,17-11-2019,05:45:38,PROD-089,11745,6,90
TRANS-01030,23-12-2019,07:51:36,PROD-154,11748,11,275
TRANS-03479,05-04-2022,03:54:43,PROD-067,11759,5,175
TRANS-04445,22-02-2023,13:23:11,PROD-081,11760,3,90
TRANS-03966,13-09-2022,01:28:20,PROD-094,11767,3,120
TRANS-01130,23-01-2020,16:21:22,PROD-114,11769,1,5
TRANS-00802,10-10-2019,21:57:13,PROD-075,11772,19,285
TRANS-02549,29-05-2021,07:22:22,PROD-028,11772,19,285
TRANS-03654,06-06-2022,00:21:06,PROD-058,11774,13,390
TRANS-02091,22-12-2020,19:08:41,PROD-031,11780,5,200
TRANS-00457,13-06-2019,15:01:59,PROD-021,11781,18,1800
TRANS-03824,04-08-2022,09:38:24,PROD-092,11785,7,175
TRANS-01574,26-06-2020,11:49:59,PROD-119,11789,5,200
TRANS-01328,01-04-2020,17:10:46,PROD-072,11790,4,60
TRANS-03486,06-04-2022,09:32:44,PROD-091,11790,15,150
TRANS-00120,10-02-2019,13:21:58,PROD-096,11795,14,280
TRANS-03250,16-01-2022,17:24:26,PROD-041,11796,8,40
TRANS-02785,19-08-2021,07:37:22,PROD-001,11797,8,400
TRANS-02752,07-08-2021,18:21:06,PROD-101,11801,16,480
TRANS-03037,10-11-2021,00:34:39,PROD-047,11801,18,450
TRANS-01288,17-03-2020,23:12:25,PROD-123,11810,3,45
TRANS-02381,31-03-2021,07:22:33,PROD-019,11814,20,2400
TRANS-01524,08-06-2020,03:30:36,PROD-153,11819,17,510
TRANS-00623,15-08-2019,23:35:52,PROD-055,11821,9,180
TRANS-04050,09-10-2022,18:47:44,PROD-049,11821,1,25
TRANS-01952,29-10-2020,18:41:16,PROD-046,11824,1,10
TRANS-00220,17-03-2019,00:29:41,PROD-037,11826,8,240
TRANS-02305,08-03-2021,11:36:27,PROD-144,11826,12,480
TRANS-01024,22-12-2019,04:20:05,PROD-152,11831,17,1020
TRANS-01873,07-10-2020,15:35:49,PROD-106,11831,20,1000
TRANS-04525,21-03-2023,02:16:18,PROD-147,11841,7,140
TRANS-01093,13-01-2020,22:27:57,PROD-046,11845,11,110
TRANS-04993,02-09-2023,06:35:17,PROD-090,11846,10,100
TRANS-01878,09-10-2020,17:26:29,PROD-090,11849,7,70
TRANS-04175,19-11-2022,13:12:06,PROD-075,11856,6,90
TRANS-02840,08-09-2021,19:41:09,PROD-046,11857,6,60
TRANS-03769,14-07-2022,12:05:25,PROD-073,11859,19,380
TRANS-04538,26-03-2023,07:03:26,PROD-105,11864,13,780
TRANS-03418,19-03-2022,15:22:02,PROD-076,11867,6,150
TRANS-03281,27-01-2022,04:36:46,PROD-021,11869,13,1300
TRANS-02179,22-01-2021,13:50:36,PROD-021,11874,19,1900
TRANS-01220,22-02-2020,11:02:30,PROD-049,11875,18,450
TRANS-04180,21-11-2022,01:28:59,PROD-140,11877,11,1650
TRANS-04870,19-07-2023,22:05:18,PROD-055,11877,12,240
TRANS-02380,31-03-2021,11:56:37,PROD-100,11878,13,520
TRANS-04400,08-02-2023,08:41:17,PROD-141,11880,4,720
TRANS-04571,09-04-2023,13:25:04,PROD-113,11880,18,180
TRANS-03728,27-06-2022,14:04:13,PROD-063,11882,11,440
TRANS-00975,07-12-2019,06:27:38,PROD-060,11891,3,540
TRANS-03658,07-06-2022,04:16:08,PROD-059,11907,10,1200
TRANS-02665,05-07-2021,10:20:21,PROD-087,11910,16,80
TRANS-03036,10-11-2021,22:53:50,PROD-054,11910,9,450
TRANS-03511,20-04-2022,14:20:36,PROD-098,11911,19,190
TRANS-03780,16-07-2022,03:53:02,PROD-053,11914,5,75
TRANS-00678,31-08-2019,12:14:15,PROD-029,11923,7,490
TRANS-01050,31-12-2019,23:43:26,PROD-049,11923,10,250
TRANS-00434,04-06-2019,19:36:06,PROD-074,11925,9,270
TRANS-00586,04-08-2019,10:54:56,PROD-136,11926,1,25
TRANS-01294,19-03-2020,20:24:09,PROD-121,11926,13,650
TRANS-03345,20-02-2022,21:56:37,PROD-079,11926,13,260
TRANS-00360,05-05-2019,01:42:21,PROD-144,11927,4,160
TRANS-00706,11-09-2019,03:55:30,PROD-061,11927,16,640
TRANS-04336,16-01-2023,21:46:48,PROD-056,11928,2,140
TRANS-03948,09-09-2022,01:06:23,PROD-087,11930,4,20
TRANS-04846,10-07-2023,15:00:53,PROD-036,11930,18,360
TRANS-02471,04-05-2021,15:21:56,PROD-148,11931,19,665
TRANS-00823,18-10-2019,23:03:18,PROD-062,11932,8,200
TRANS-04155,15-11-2022,09:26:47,PROD-001,11934,6,300
TRANS-04722,01-06-2023,15:46:07,PROD-136,11934,20,500
TRANS-04118,03-11-2022,15:10:10,PROD-138,11939,16,640
TRANS-02442,23-04-2021,21:00:42,PROD-057,11940,15,375
TRANS-01936,24-10-2020,23:40:37,PROD-011,11949,9,270
TRANS-03406,14-03-2022,12:15:07,PROD-077,11953,17,170
TRANS-02929,07-10-2021,19:31:49,PROD-124,11954,20,800
TRANS-02992,25-10-2021,18:07:07,PROD-109,11956,14,2100
TRANS-01853,30-09-2020,22:55:38,PROD-124,11957,16,640
TRANS-04631,29-04-2023,17:48:13,PROD-090,11957,13,130
TRANS-01224,25-02-2020,06:39:34,PROD-055,11962,3,60
TRANS-00884,09-11-2019,15:40:16,PROD-093,11966,8,80
TRANS-00844,26-10-2019,03:38:33,PROD-126,11970,11,275
TRANS-02409,10-04-2021,07:55:16,PROD-003,11975,12,960
TRANS-02178,21-01-2021,02:56:35,PROD-058,11978,13,390
TRANS-04430,17-02-2023,09:39:02,PROD-093,11978,20,200
TRANS-04694,21-05-2023,16:39:16,PROD-100,11979,9,360
TRANS-03060,21-11-2021,17:07:54,PROD-082,11980,17,1020
TRANS-04437,20-02-2023,07:12:26,PROD-127,11980,17,340
TRANS-03842,07-08-2022,08:58:41,PROD-058,11981,20,600
TRANS-00281,07-04-2019,23:39:49,PROD-099,11985,14,1120
TRANS-01392,25-04-2020,01:09:34,PROD-115,11987,4,60
TRANS-01966,05-11-2020,17:45:15,PROD-070,11991,19,475
TRANS-00593,06-08-2019,06:14:57,PROD-141,11995,18,3240
TRANS-02237,08-02-2021,09:54:54,PROD-002,11995,13,390
TRANS-01590,01-07-2020,05:41:18,PROD-084,11998,6,60
TRANS-03670,10-06-2022,15:09:47,PROD-123,11998,11,165
TRANS-04887,26-07-2023,19:09:59,PROD-118,12000,18,3600
TRANS-04936,13-08-2023,06:57:26,PROD-088,12000,20,600
TRANS-00957,03-12-2019,13:30:12,PROD-027,12002,8,240
TRANS-00053,19-01-2019,19:05:33,PROD-050,12006,14,210
TRANS-02044,06-12-2020,00:19:05,PROD-060,12006,16,2880
TRANS-04088,22-10-2022,05:15:52,PROD-058,12007,6,180
TRANS-03404,13-03-2022,01:31:46,PROD-108,12016,10,300
TRANS-02455,28-04-2021,06:21:01,PROD-080,12018,19,760
TRANS-00679,31-08-2019,06:20:04,PROD-132,12021,1,20
TRANS-02017,26-11-2020,18:45:57,PROD-108,12024,4,120
TRANS-00310,20-04-2019,01:47:41,PROD-039,12028,1,10
TRANS-01482,24-05-2020,14:50:37,PROD-084,12028,16,160
TRANS-03184,28-12-2021,02:26:57,PROD-004,12031,16,640
TRANS-04246,15-12-2022,17:08:32,PROD-065,12035,6,120
TRANS-02624,23-06-2021,16:10:50,PROD-154,12040,2,50
TRANS-04373,30-01-2023,13:03:56,PROD-022,12041,15,225
TRANS-04978,30-08-2023,17:29:28,PROD-077,12045,19,190
TRANS-02293,01-03-2021,08:45:10,PROD-118,12046,15,3000
TRANS-04064,15-10-2022,14:43:03,PROD-062,12048,20,500
TRANS-04426,17-02-2023,03:59:35,PROD-131,12055,14,560
TRANS-01690,31-07-2020,06:55:35,PROD-066,12057,14,420
TRANS-04649,04-05-2023,17:55:06,PROD-079,12059,10,200
TRANS-02920,03-10-2021,02:39:41,PROD-041,12061,13,65
TRANS-04039,07-10-2022,21:51:34,PROD-146,12062,2,50
TRANS-02630,25-06-2021,21:11:01,PROD-060,12067,12,2160
TRANS-00444,09-06-2019,03:50:04,PROD-081,12070,10,300
TRANS-01517,06-06-2020,03:25:59,PROD-024,12071,20,800
TRANS-01735,21-08-2020,08:31:30,PROD-035,12071,19,95
TRANS-01134,25-01-2020,09:30:07,PROD-040,12080,11,385
TRANS-03726,27-06-2022,03:26:19,PROD-024,12085,2,80
TRANS-03155,17-12-2021,23:55:24,PROD-053,12089,1,15
TRANS-02597,14-06-2021,02:58:35,PROD-110,12093,5,100
TRANS-04071,16-10-2022,10:18:34,PROD-096,12093,20,400
TRANS-01333,05-04-2020,15:08:26,PROD-117,12095,19,475
TRANS-02315,11-03-2021,10:05:00,PROD-098,12097,20,200
TRANS-03527,25-04-2022,10:00:57,PROD-149,12098,15,600
TRANS-04154,14-11-2022,08:05:26,PROD-136,12106,5,125
TRANS-00613,13-08-2019,22:40:37,PROD-026,12108,8,80
TRANS-04872,20-07-2023,01:29:52,PROD-148,12108,18,630
TRANS-00162,21-02-2019,19:46:39,PROD-039,12117,9,90
TRANS-01993,16-11-2020,07:00:14,PROD-036,12118,10,200
TRANS-04966,24-08-2023,00:54:14,PROD-144,12120,7,280
TRANS-03454,27-03-2022,11:54:44,PROD-044,12122,6,240
TRANS-01990,15-11-2020,13:55:16,PROD-008,12126,11,660
TRANS-03796,24-07-2022,00:39:56,PROD-049,12127,5,125
TRANS-02115,31-12-2020,14:02:44,PROD-156,12129,20,300
TRANS-04645,03-05-2023,04:50:41,PROD-111,12129,12,2160
TRANS-04232,10-12-2022,07:47:23,PROD-032,12141,4,20
TRANS-03910,27-08-2022,00:43:27,PROD-035,12143,12,60
TRANS-03393,09-03-2022,01:01:31,PROD-134,12144,5,175
TRANS-01223,24-02-2020,12:35:55,PROD-057,12152,2,50
TRANS-02032,01-12-2020,23:16:03,PROD-105,12153,3,180
TRANS-01722,16-08-2020,10:43:10,PROD-111,12156,20,3600
TRANS-03012,31-10-2021,02:55:27,PROD-125,12159,1,30
TRANS-02545,28-05-2021,19:50:04,PROD-014,12161,13,520
TRANS-03067,24-11-2021,16:03:44,PROD-072,12161,5,75
TRANS-04245,15-12-2022,03:33:12,PROD-083,12164,9,180
TRANS-04572,09-04-2023,20:45:23,PROD-015,12165,10,800
TRANS-02326,15-03-2021,18:45:43,PROD-090,12168,18,180
TRANS-03274,25-01-2022,19:14:40,PROD-028,12171,10,150
TRANS-00096,03-02-2019,14:21:27,PROD-012,12172,15,300
TRANS-00423,30-05-2019,03:54:31,PROD-002,12173,17,510
TRANS-00364,07-05-2019,02:55:25,PROD-106,12177,20,1000
TRANS-03187,28-12-2021,02:06:16,PROD-012,12177,6,120
TRANS-00736,19-09-2019,08:19:41,PROD-081,12178,7,210
TRANS-03751,08-07-2022,16:52:04,PROD-022,12178,8,120
TRANS-00173,26-02-2019,07:04:19,PROD-087,12182,6,30
TRANS-01483,24-05-2020,18:49:23,PROD-022,12185,19,285
TRANS-00130,13-02-2019,18:08:07,PROD-066,12188,7,210
TRANS-03974,16-09-2022,23:10:06,PROD-011,12190,9,270
TRANS-02760,09-08-2021,20:17:51,PROD-076,12191,5,125
TRANS-02554,31-05-2021,14:56:40,PROD-131,12193,20,800
TRANS-01153,03-02-2020,13:03:56,PROD-017,12197,5,75
TRANS-04147,13-11-2022,03:09:27,PROD-023,12198,16,320
TRANS-04848,11-07-2023,03:11:32,PROD-069,12199,7,700
TRANS-00720,16-09-2019,09:44:18,PROD-090,12208,8,80
